734091,2,19789,17140,0,2656,90
734091,1,16384,18031,1684,0,133.86
734091,0,16144,19324,3179,0,134.54
734090,23,18072,21127,3054,0,134.54
734090,22,18028,22076,4153,0,150
734090,21,18461,21790,3328,0,168.1
734090,20,18840,22129,3317,0,168
734090,19,18986,22919,3932,0,169.62
734090,18,18723,23511,4857,0,172.46
734090,17,18521,24513,5991,0,186.82
734090,16,18762,23034,4726,0,167
734090,15,18789,21940,3150,0,164.67
734090,14,18910,22047,3136,0,164.67
734090,13,18774,21664,2889,0,164.67
734090,12,18426,20846,2419,0,163.36
734090,11,18165,22668,4735,0,167
734090,10,18153,22591,4739,0,167
734090,9,18284,22330,4044,0,166.47
734090,8,18483,20685,2201,0,163.36
734090,7,18802,18186,0,616,115
734090,6,20384,17089,0,3295,50.08
734090,5,20425,16923,0,3502,66.55
734090,4,20385,16672,0,3789,66.45
734090,3,20395,16677,0,3744,66.45
734090,2,20468,17080,0,3388,66.55
734090,1,16565,17767,1211,0,129.98
734090,0,16494,18961,2466,0,134.11
734089,23,18793,21164,2370,0,134.11
734089,22,18747,22508,3770,0,150
734089,21,18824,22107,3282,0,168.19
734089,20,19199,22548,3348,0,168.19
734089,19,18826,23145,4318,0,169.62
734089,18,18968,24027,5069,0,180
734089,17,18884,24634,5783,0,186.55
734089,16,18977,23011,4566,0,167
734089,15,18806,22399,3661,0,165
734089,14,18743,22479,3765,0,165
734089,13,18735,22126,3457,0,164.9
734089,12,18387,21709,3343,0,164.9
734089,11,18267,22801,4714,0,167
734089,10,18277,22609,4717,0,167
734089,9,18321,22236,3943,0,166.46
734089,8,18564,20795,2230,0,163.36
734089,7,18276,18184,0,92,120
734089,6,19860,16976,0,2884,70
734089,5,19866,16760,0,3106,66.55
734089,4,19817,16427,0,3468,66.45
734089,3,19823,16532,0,3421,66.45
734089,2,19819,16912,0,2907,66.55
734089,1,16187,17601,1413,0,133.85
734089,0,15999,18774,2774,0,134.11
734088,23,18675,20727,2108,0,134
734088,22,18736,21440,2703,0,134.54
734088,21,18858,21254,2441,0,168
734088,20,19220,21693,2544,0,168
734088,19,18842,22293,3450,0,168.27
734088,18,18865,23179,4445,0,172.46
734088,17,18826,24201,5500,0,185
734088,16,18772,22942,4398,0,167
734088,15,18507,21977,3493,0,165
734088,14,18601,22047,3546,0,165
734088,13,18594,21657,3150,0,164.9
734088,12,18395,21059,2663,0,164.67
734088,11,18302,22257,4410,0,167
734088,10,18323,22063,3829,0,167
734088,9,18379,21492,3161,0,164.9
734088,8,18367,20292,1944,0,163.1
734088,7,18396,18047,0,349,115.46
734088,6,20066,16982,0,3084,50.77
734088,5,20079,16736,0,3508,66.45
734088,4,20038,16424,0,3614,58.7
734088,3,20045,16548,0,3507,66.45
734088,2,19916,17059,0,2859,69.72
734088,1,16307,17657,1352,0,133.75
734088,0,16119,18858,2748,0,134.18
734087,23,18751,20913,2166,0,139
734087,22,18846,22358,3577,0,155
734087,21,18921,22171,3542,0,172.46
734087,20,19279,22207,3109,0,169.18
734087,19,19120,22708,3801,0,175.9
734087,18,19061,23515,4702,0,185
734087,17,19004,24334,5479,0,187.29
734087,16,19103,23270,4316,0,179.66
734087,15,18886,22107,3380,0,170
734087,14,18818,22086,3453,0,170
734087,13,18816,21796,3131,0,167
734087,12,18633,21295,3134,0,167
734087,11,18666,22178,3673,0,172
734087,10,18717,22089,3564,0,170.9
734087,9,18788,21716,3154,0,168
734087,8,18489,20471,2146,0,164.9
734087,7,18463,17785,0,543,115
734087,6,20079,16701,0,3243,48.52
734087,5,19978,16454,0,3389,66.28
734087,4,19950,16258,0,3527,66.28
734087,3,20003,16379,0,3415,66.28
734087,2,19825,16686,0,2932,67.25
734087,1,16853,17390,814,0,129.97
734087,0,16279,18291,2340,0,134.24
734086,23,18487,21082,2671,0,150
734086,22,18474,22225,3946,0,155
734086,21,18611,22185,3695,0,172.46
734086,20,18855,22538,3692,0,172.46
734086,19,19205,23277,4174,0,179
734086,18,19056,24089,5032,0,186.76
734086,17,18828,24592,5763,0,188.08
734086,16,19015,23238,4285,0,173.46
734086,15,18795,22358,3609,0,170
734086,14,18791,22449,3763,0,170.9
734086,13,18789,22275,3508,0,168.88
734086,12,18609,22071,3511,0,168.88
734086,11,18516,23136,4619,0,179.66
734086,10,18547,22949,4407,0,178
734086,9,18278,21981,3793,0,170.9
734086,8,18354,20215,1904,0,164.24
734086,7,19143,16728,0,2415,50.08
734086,6,20254,15646,0,4684,47.46
734086,5,20146,15297,0,4872,66.18
734086,4,20161,14988,0,5173,53.33
734086,3,20169,15198,0,4971,58.7
734086,2,20160,15600,0,4560,66.28
734086,1,18510,16196,0,2314,66.55
734086,0,16671,17292,667,0,129.96
734085,23,17739,18554,904,0,129.97
734085,22,17606,19895,2375,0,154.9
734085,21,20128,19757,0,371,115.46
734085,20,20486,20118,0,368,115.46
734085,19,20451,20521,102,0,142.9
734085,18,20398,20933,545,0,165
734085,17,20260,21038,812,0,169.02
734085,16,19517,19878,371,0,162.61
734085,15,19297,18796,0,501,115
734085,14,19316,18688,0,628,115
734085,13,19311,18703,0,608,115
734085,12,19132,18298,0,834,110
734085,11,18958,18189,0,769,110
734085,10,19458,17597,0,1861,95.03
734085,9,19591,16323,0,3268,49.11
734085,8,19720,14954,0,4766,37.98
734085,7,19194,14463,0,4731,37.98
734085,6,19491,14380,0,5111,35.73
734085,5,19453,15062,0,4391,53.33
734085,4,19468,15152,0,4316,53.33
734085,3,19479,15464,0,4015,60
734085,2,18336,15968,0,2368,66.28
734085,1,16588,17062,551,0,125
734085,0,16379,18261,1982,0,134.24
734084,23,18478,20499,2078,0,134.4
734084,22,18678,21445,2812,0,152.46
734084,21,18975,21211,2432,0,168
734084,20,19340,21563,2432,0,168
734084,19,19100,22064,3000,0,169.18
734084,18,18809,22771,3974,0,180
734084,17,18623,23375,4751,0,186.5
734084,16,18635,22613,4101,0,173.46
